idx,language,culture,subtitle_track,
6fc54f803d8d43a39211f68d19a6c68a,English,en-US,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
6fc54f803d8d43a39211f68d19a6c68a,Italian,it-IT,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
6fc54f803d8d43a39211f68d19a6c68a,Spanish,es-ES,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
b7992309cc8152e55aeb4649531eb71e,English,en-US,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
b7992309cc8152e55aeb4649531eb71e,Italian,it-IT,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
b7992309cc8152e55aeb4649531eb71e,Spanish,es-ES,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
92ff22c0d4ae4768cfce19f794d0a73c,English,en-US,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
92ff22c0d4ae4768cfce19f794d0a73c,Italian,it-IT,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
92ff22c0d4ae4768cfce19f794d0a73c,Spanish,es-ES,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
92ff22c0d4ae4768cfce19f794d0a73c,German,de-DE,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
5f3e9ad9cb0985d00d427f2655148983,English,en-US,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
5f3e9ad9cb0985d00d427f2655148983,Italian,it-IT,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
5f3e9ad9cb0985d00d427f2655148983,Spanish,es-ES,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
5f3e9ad9cb0985d00d427f2655148983,German,de-DE,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
185a3dcb511cfd2f1dbbb6d75156f5da,English,en-US,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
185a3dcb511cfd2f1dbbb6d75156f5da,Italian,it-IT,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
185a3dcb511cfd2f1dbbb6d75156f5da,Spanish,es-ES,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
185a3dcb511cfd2f1dbbb6d75156f5da,German,de-DE,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
50b2cde3f518f65cad0e26ae23700459,English,en-US,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
853005eb9690b99616b7384385fb6b56,English,en-US,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
853005eb9690b99616b7384385fb6b56,Italian,it-IT,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
853005eb9690b99616b7384385fb6b56,Spanish,es-ES,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
853005eb9690b99616b7384385fb6b56,German,de-DE,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
7a388a7cad8d76f054f156e97f1a5596,English,en-US,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
7a388a7cad8d76f054f156e97f1a5596,Italian,it-IT,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
ffdb8192627678661471539f829cb5e7,English,en-US,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
ffdb8192627678661471539f829cb5e7,Italian,it-IT,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
ffdb8192627678661471539f829cb5e7,Spanish,es-ES,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
ffdb8192627678661471539f829cb5e7,German,de-DE,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
61c7a19e4fdebd44320d23f5614286b7,English,en-US,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
61c7a19e4fdebd44320d23f5614286b7,Italian,it-IT,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
61c7a19e4fdebd44320d23f5614286b7,Spanish,es-ES,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
54edea4ada10006ca2fc288da45c8728,English,en-US,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
54edea4ada10006ca2fc288da45c8728,Italian,it-IT,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
98b8dd054b20f98888e00c729b04b59d,English,en-US,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
99556eac40d68186bcef45635a5da550,English,en-US,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
99556eac40d68186bcef45635a5da550,Italian,it-IT,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
ff950bc5da9729e01cd7a0c4e64365bf,English,en-US,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
5cbc8afe2821bb195346445192c48f1b,English,en-US,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
5cbc8afe2821bb195346445192c48f1b,Italian,it-IT,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
5cbc8afe2821bb195346445192c48f1b,Spanish,es-ES,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
5cbc8afe2821bb195346445192c48f1b,German,de-DE,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
8d8ee91c47432e347ce8c3f5ae0435f3,English,en-US,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
8d8ee91c47432e347ce8c3f5ae0435f3,Italian,it-IT,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
8d8ee91c47432e347ce8c3f5ae0435f3,Spanish,es-ES,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
908b7152b27b9a4f1399b5fa3774ddff,English,en-US,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
908b7152b27b9a4f1399b5fa3774ddff,Italian,it-IT,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
908b7152b27b9a4f1399b5fa3774ddff,Spanish,es-ES,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
bc119cd7267cf0b0970a6b962e025927,English,en-US,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
bc119cd7267cf0b0970a6b962e025927,Italian,it-IT,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
bc119cd7267cf0b0970a6b962e025927,Spanish,es-ES,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
0d60459b58df12d160b809a184c42f69,English,en-US,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
0d60459b58df12d160b809a184c42f69,Italian,it-IT,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
0d60459b58df12d160b809a184c42f69,Spanish,es-ES,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
919b7eed86dff7e6c0162c74e3c24beb,English,en-US,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
919b7eed86dff7e6c0162c74e3c24beb,Italian,it-IT,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
919b7eed86dff7e6c0162c74e3c24beb,Spanish,es-ES,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
919b7eed86dff7e6c0162c74e3c24beb,German,de-DE,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
6d17f1d6528fa45ed982d3d550c255c3,English,en-US,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
6d17f1d6528fa45ed982d3d550c255c3,Italian,it-IT,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
6d17f1d6528fa45ed982d3d550c255c3,Spanish,es-ES,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
6d17f1d6528fa45ed982d3d550c255c3,German,de-DE,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
8cc07e80368a351e2bb7b24fc0f4085f,English,en-US,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
8cc07e80368a351e2bb7b24fc0f4085f,Italian,it-IT,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
8cc07e80368a351e2bb7b24fc0f4085f,Spanish,es-ES,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
6988079bee3d3a8293ed3931b0319466,English,en-US,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
6988079bee3d3a8293ed3931b0319466,Italian,it-IT,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
6988079bee3d3a8293ed3931b0319466,Spanish,es-ES,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
a2b0c0bbbfde1e968051aa707b7eac72,English,en-US,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
a2b0c0bbbfde1e968051aa707b7eac72,Italian,it-IT,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
a2b0c0bbbfde1e968051aa707b7eac72,Spanish,es-ES,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
91cc801283a350db68d8b3479504cdec,English,en-US,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
91cc801283a350db68d8b3479504cdec,Italian,it-IT,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
91cc801283a350db68d8b3479504cdec,Spanish,es-ES,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
91cc801283a350db68d8b3479504cdec,German,de-DE,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
4498585fbcc29f924799b56a180ac17c,English,en-US,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
4498585fbcc29f924799b56a180ac17c,Italian,it-IT,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
4498585fbcc29f924799b56a180ac17c,Spanish,es-ES,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
4498585fbcc29f924799b56a180ac17c,German,de-DE,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
bf8c1202f8cfe1d5ba815afba0bd9291,English,en-US,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
0489339b2eed0034ec9ee591bf27ff0e,English,en-US,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
0489339b2eed0034ec9ee591bf27ff0e,Italian,it-IT,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
0489339b2eed0034ec9ee591bf27ff0e,Spanish,es-ES,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
19fd9b26c034bc1cc31683d7307ca015,English,en-US,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
19fd9b26c034bc1cc31683d7307ca015,Italian,it-IT,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
397113d7d31991ef39b82121a6175475,English,en-US,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
397113d7d31991ef39b82121a6175475,Italian,it-IT,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
397113d7d31991ef39b82121a6175475,Spanish,es-ES,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
c974cb72df7a27098c865897f3d20c31,English,en-US,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
c974cb72df7a27098c865897f3d20c31,Italian,it-IT,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
b2aa72e29f9bea233ace8f501959326d,English,en-US,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
b2aa72e29f9bea233ace8f501959326d,Italian,it-IT,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
b2aa72e29f9bea233ace8f501959326d,Spanish,es-ES,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
